Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9981:User 1:(0.5, 0.8, 0.6):(0.8, 0.9, 0.8):(0.8, 0.9, 0.8):(0.0, 0.0, 0.0):right:::null::5:6:null:(0.0, 0.8, 0.9)
25037.4479:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
25037.4479:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25054.3875:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.3):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.3)
25054.3875:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25071.3551:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25071.3551:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25088.2432:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25088.2432:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25104.3314:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.2):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25104.3314:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.2):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25122.4604:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25122.4604:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25138.3523:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25138.3523:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25155.3329:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25155.3329:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25172.3612:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25172.3612:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25190.25:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25190.25:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25205.2738:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25205.2738:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25223.3395:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25223.3395:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25239.4266:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25239.4266:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25256.3978:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25256.3978:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25273.3361:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25273.3361:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25290.4057:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25290.4057:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25307.3602:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25307.3602:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25324.3445:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25324.3445:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25341.3207:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25341.3207:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25357.5199:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25357.5199:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25374.4473:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25374.4473:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25391.4279:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25391.4279:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25408.357:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25408.357:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25424.5331:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25424.5331:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25441.4601:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25441.4601:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25458.4147:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25458.4147:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25475.414:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25475.414:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25492.3903:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25492.3903:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25509.282:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.8, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25509.282:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.8, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25525.5323:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25525.5323:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25542.565:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25542.565:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25559.666:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25559.666:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25576.723:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25576.723:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25593.6999:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25593.6999:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25610.0864:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25610.0864:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25627.29:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25627.29:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25644.3573:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25644.3573:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25661.3473:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25661.3473:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25677.4688:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25677.4688:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25694.3549:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25694.3549:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25711.4758:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25711.4758:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25728.361:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25728.361:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25744.4981:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25744.4981:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25762.4539:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.4):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25762.4539:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.4):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25779.4042:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25779.4042:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25795.3611:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25795.3611:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25812.3299:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25812.3299:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25829.4028:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25829.4028:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25846.3607:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25846.3607:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25863.4125:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.6):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25863.4125:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25880.4037:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25880.4037:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25897.355:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25897.355:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25913.4042:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:drag::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25913.4042:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25930.4325:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:double-tap::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25930.4325:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25947.4673:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:double-tap::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25947.4673:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25963.4243:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:double-tap::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25963.4243:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25981.3877:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:double-tap::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25981.3877:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
25997.4599:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:double-tap::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
25997.4599:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(0.2, 0.9, 0.3):(0.0, 0.0, 0.0):right:::null::0:6:null:(0.2, 0.9, -0.4)
26014.4497:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(0.2, 0.9, 0.3):(0.2, 0.8, 0.4):right:double-tap::Cylinder4 (UnityEngine.GameObject):circle:0:6:Cylinder4 (UnityEngine.GameObject):(0.2, 0.8, 0.4)
