Time:User:UserPos:UserRHPos:UserLHPos:UserPosToque:UserMaoDeToque:UserTouchType:UserAction:HoverUnityName:HoverObjectType:NQuadToSelect:NCircToSelect:LastCollidingObj:HandCubePos
0.9969:User 1:(0.5, 0.8, 0.6):(0.9, 0.8, 0.7):(0.8, 0.9, 0.7):PosTouchU1:right:::null::5:6:null:(0.0, 0.8, 0.9)
15230.8391:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15230.8391:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15248.8217:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15248.8217:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15264.7836:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15264.7836:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15282.013:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15282.013:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15298.9759:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15298.9759:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15314.9877:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15314.9877:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15331.9087:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15331.9087:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15348.8371:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15348.8371:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15366.7896:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15366.7896:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15382.7461:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15382.7461:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15400.6997:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15400.6997:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15415.8246:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15415.8246:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15432.7135:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15432.7135:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15450.7559:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15450.7559:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15466.8144:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.3)
15466.8144:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15483.7695:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15483.7695:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15500.7482:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15500.7482:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15517.7135:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15517.7135:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15533.6684:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15533.6684:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15550.6678:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:Cylinder1 (UnityEngine.GameObject):circle:4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15550.6678:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15568.6198:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15568.6198:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15584.5774:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15584.5774:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15601.7072:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15601.7072:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15617.6599:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15617.6599:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15635.5804:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15635.5804:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15652.6656:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15652.6656:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15668.5925:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.4)
15668.5925:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15685.5711:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15685.5711:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15702.503:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15702.503:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15719.4555:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15719.4555:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15736.4544:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15736.4544:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15752.3865:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.3):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15752.3865:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.3):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15769.3886:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15769.3886:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15787.2744:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15787.2744:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15803.2999:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15803.2999:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15820.187:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15820.187:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15837.1416:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.5)
15837.1416:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15854.0965:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.6)
15854.0965:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15871.0528:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.6)
15871.0528:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15889.0577:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.6)
15889.0577:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15905.0177:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.4):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.6)
15905.0177:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.4):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15921.9706:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.6)
15921.9706:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15938.943:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.2, 0.8, 0.6)
15938.943:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15955.8797:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.6)
15955.8797:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15972.2827:User 1:(0.4, 0.8, 0.3):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.6)
15972.2827:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
15989.2384:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.6)
15989.2384:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16006.192:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.6)
16006.192:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16023.1943:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.6)
16023.1943:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16039.1401:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.6)
16039.1401:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16056.0977:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16056.0977:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16073.05:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:::4:6:Cylinder1 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16073.05:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16098.0798:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.5):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16098.0798:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.5):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16108.0444:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16108.0444:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16124.024:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16124.024:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16141.9523:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.8, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16141.9523:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.8, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16158.0072:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16158.0072:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16175.4686:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16175.4686:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16191.3991:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16191.3991:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16209.3732:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16209.3732:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16226.3048:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.6):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16226.3048:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.6):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16243.2583:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.7):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16243.2583:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.7):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16259.2846:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.7):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16259.2846:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.7):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16276.2063:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.7):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
16276.2063:User 2:(2.0, 0.0, -1.2):(0.1, 0.0, 1.1):(-0.1, 0.9, 0.7):PosTouchU2:right:::null::4:6:null:(0.2, 0.9, -0.4)
16292.1625:User 1:(0.4, 0.8, 0.4):(0.7, 0.9, 0.7):(-0.1, 0.9, 0.7):PosTouchU1:right:drag:exit:Cylinder3 (UnityEngine.GameObject):circle:4:6:Cylinder3 (UnityEngine.GameObject):(-0.1, 0.8, 0.7)
